geometry,Name,Description
"{""type"":""Polygon"",""coordinates"":[[[43.6808659789876,34.5777322631403,0],[43.6824557895011,34.577677390949,0],[43.682445916598,34.5774219334701,0],[43.6815168912595,34.5774264228327,0],[43.6815199202808,34.5772054261937,0],[43.6808392844081,34.5772161679363,0],[43.6808502482061,34.5774281346986,0],[43.6808659789876,34.5777322631403,0]]]}",FAT9-FTK0031,
"{""type"":""Polygon"",""coordinates"":[[[43.6815326593754,34.57504963806,0],[43.6820185953902,34.5750376862379,0],[43.6820657211372,34.5750365122636,0],[43.6822940924534,34.575024529818,0],[43.6822770701275,34.5748057592324,0],[43.6822701464828,34.5747076300786,0],[43.6822171068786,34.5739552628667,0],[43.6822148329445,34.5739236686146,0],[43.6822086883131,34.573839029275,0],[43.6818981384991,34.5738560186359,0],[43.6819253350741,34.574350528274,0],[43.6819300236912,34.5744455239337,0],[43.6819354728123,34.5745142008722,0],[43.6818906074169,34.5745237838697,0],[43.6814921839922,34.5745416935958,0],[43.6815326593754,34.57504963806,0]]]}",FAT6-FTK0031,
"{""type"":""Polygon"",""coordinates"":[[[43.6804985312502,34.5755220167148,0],[43.6804985544007,34.5754922182291,0],[43.6804921976682,34.574723860043,0],[43.6804907228442,34.5745677774479,0],[43.680489947067,34.574485675909,0],[43.6804889395552,34.574379049585,0],[43.6804876714843,34.5742448479407,0],[43.6804866454012,34.5741362561906,0],[43.6804793007801,34.5735427575439,0],[43.6804735774406,34.5734517306723,0],[43.6804693863918,34.5733920577461,0],[43.6804688984643,34.5733889955143,0],[43.6804255184255,34.573389203356,0],[43.6801891689979,34.5734108036708,0],[43.6801659877913,34.5734811513521,0],[43.6801585726304,34.5735730993482,0],[43.6801653327212,34.5737394536959,0],[43.6801209739266,34.573742705171,0],[43.6796511282337,34.5737131434225,0],[43.6798318544148,34.5749934227351,0],[43.6801991605837,34.574955562874,0],[43.6802462074914,34.5749547479828,0],[43.680277215206,34.5750961734129,0],[43.6803067082531,34.5751706697365,0],[43.6803760192705,34.5753457420496,0],[43.6804985312502,34.5755220167148,0]]]}",FAT5-FTK0031,
"{""type"":""Polygon"",""coordinates"":[[[43.6818941837465,34.5738226504115,0],[43.6830469941065,34.573758385683,0],[43.6830390846015,34.5733154534006,0],[43.6818719382636,34.5733520348615,0],[43.6818941837465,34.5738226504115,0]]]}",FAT4-FTK0031,
"{""type"":""Polygon"",""coordinates"":[[[43.6804913678018,34.5744625812299,0],[43.6804909399601,34.5744865378238,0],[43.6804924366944,34.5745680522796,0],[43.6805022386699,34.5755186449006,0],[43.6805360043241,34.5755759343281,0],[43.6808303862149,34.5754016780452,0],[43.6811679979317,34.5752041218615,0],[43.6811176548481,34.5745585292383,0],[43.6810783279219,34.574559159741,0],[43.6810744925708,34.5745237318667,0],[43.6810592038171,34.5743501231982,0],[43.6810331446138,34.5740399387026,0],[43.680763198407,34.5740594731083,0],[43.6807315283158,34.5740565942101,0],[43.6807202835238,34.5739339237525,0],[43.6806805999632,34.5733877203238,0],[43.6804688984643,34.5733889955143,0],[43.6804693863918,34.5733920577461,0],[43.6804704822277,34.5734060474567,0],[43.6804725651697,34.5734349413511,0],[43.6804726011083,34.5734375221926,0],[43.6804774213745,34.573506948851,0],[43.6804793007801,34.5735427575439,0],[43.6804822813236,34.5736744000197,0],[43.6804866454012,34.5741362561906,0],[43.6804876714843,34.5742448479407,0],[43.6804889395552,34.574379049585,0],[43.6804891467888,34.5744009813919,0],[43.6804913678018,34.5744625812299,0]]]}",FAT3-FTK0031,
"{""type"":""Polygon"",""coordinates"":[[[43.6812387762057,34.573366587115,0],[43.6807100752281,34.5733784513726,0],[43.680763198407,34.5740594731083,0],[43.6810331446138,34.5740399387026,0],[43.6810592038171,34.5743501231982,0],[43.6810744925708,34.5745237318667,0],[43.6812995805258,34.5745118587279,0],[43.6812387762057,34.573366587115,0]]]}",FAT2-FTK0031,
"{""type"":""Polygon"",""coordinates"":[[[43.6813437316299,34.5745120132105,0],[43.6818875101017,34.5744952055123,0],[43.6818262114376,34.5733530235496,0],[43.6812794669015,34.5733661236673,0],[43.6813437316299,34.5745120132105,0]]]}",FAT1-FTK0031,
"{""type"":""Polygon"",""coordinates"":[[[43.6483950507774,34.6577502938385,0],[43.6487109854113,34.6579267740454,0],[43.649057700587,34.6574536822914,0],[43.6493946254591,34.6569657873216,0],[43.6487358462698,34.6566339750055,0],[43.64846408441,34.6570151355614,0],[43.6488035455255,34.6571959218624,0],[43.6483950507774,34.6577502938385,0]]]}",FAT45-FTK0025,
"{""type"":""Polygon"",""coordinates"":[[[43.6483950507774,34.6577502938385,0],[43.64764680586,34.6587657438912,0],[43.6472373791148,34.6593079979898,0],[43.6469359100813,34.6591912727724,0],[43.6459711460222,34.6587204714065,0],[43.6456745859752,34.6591387345846,0],[43.6466447209482,34.6596133118138,0],[43.6470583508212,34.659809768208,0],[43.6477314093687,34.6592434319521,0],[43.6478278985015,34.659139860798,0],[43.6479464865443,34.6589605259506,0],[43.6479684016292,34.658930595504,0],[43.6485375345404,34.6581627986488,0],[43.6487109854113,34.6579267740454,0],[43.6483950507774,34.6577502938385,0]]]}",FAT37-FTK0025,
"{""type"":""Polygon"",""coordinates"":[[[43.64846408441,34.6570151355614,0],[43.6479166941874,34.6577847417,0],[43.6473332627816,34.6586050201283,0],[43.64764680586,34.6587657438912,0],[43.6485519870548,34.6575362639183,0],[43.6488035455255,34.6571959218624,0],[43.64846408441,34.6570151355614,0]]]}",FAT38-FTK0025,
"{""type"":""Polygon"",""coordinates"":[[[43.6461706480623,34.6581660350237,0],[43.6463719171932,34.6581780277179,0],[43.6465656582826,34.6582255769711,0],[43.6472171842853,34.6573307005446,0],[43.6475806492655,34.6568516673466,0],[43.647211426853,34.6566803232599,0],[43.6462865267944,34.6579829479395,0],[43.6461706480623,34.6581660350237,0]]]}",FAT44-FTK0025,
"{""type"":""Polygon"",""coordinates"":[[[43.6454278462386,34.6578471233521,0],[43.6457431717654,34.658049153429,0],[43.6458881652248,34.6581100090947,0],[43.6460523104838,34.6581566868241,0],[43.6461706480623,34.6581660350237,0],[43.6462865267944,34.6579829479395,0],[43.6471254228392,34.656801523991,0],[43.647211426853,34.6566803232599,0],[43.6464489599573,34.6563264872266,0],[43.6458396763771,34.6572338285009,0],[43.6454278462386,34.6578471233521,0]]]}",FAT43-FTK0025,
"{""type"":""Polygon"",""coordinates"":[[[43.6484898861864,34.6569033310816,0],[43.6486996118992,34.6566195440668,0],[43.6468529056699,34.6556961909521,0],[43.6466449012953,34.6560162307457,0],[43.6468869969732,34.6561436272476,0],[43.6469075031035,34.656111692667,0],[43.6484898861864,34.6569033310816,0]]]}",FAT42-FTK0025,
"{""type"":""Polygon"",""coordinates"":[[[43.6483014632518,34.6571595804362,0],[43.6484898861864,34.6569033310816,0],[43.6469075031035,34.656111692667,0],[43.6468869969732,34.6561436272476,0],[43.6466449012953,34.6560162307457,0],[43.6464632826793,34.6562939686911,0],[43.6472440327899,34.6566616292332,0],[43.6483014632518,34.6571595804362,0]]]}",FAT41-FTK0025,
"{""type"":""Polygon"",""coordinates"":[[[43.6466020525116,34.6582367463427,0],[43.6469551933063,34.6584119688745,0],[43.6478375058564,34.6571458045818,0],[43.6475291402802,34.6569876175597,0],[43.6466020525116,34.6582367463427,0]]]}",FAT40-FTK0025,
"{""type"":""Polygon"",""coordinates"":[[[43.6475291402802,34.6569876175597,0],[43.6478375058564,34.6571458045818,0],[43.6477252327768,34.6573069222768,0],[43.6469551933063,34.6584119688745,0],[43.6473012389741,34.6585836709234,0],[43.6479948243768,34.6575993375502,0],[43.6482444258819,34.6572451041846,0],[43.6482772748003,34.6571895101651,0],[43.647620285501,34.6568686810137,0],[43.6475291402802,34.6569876175597,0]]]}",FAT39-FTK0025,
"{""type"":""Polygon"",""coordinates"":[[[43.6480105072367,34.6589464896333,0],[43.6483798521177,34.6591365936162,0],[43.6492927497104,34.6578580049265,0],[43.6492427660429,34.6578355360954,0],[43.6493022232493,34.6577234882641,0],[43.6490097378971,34.657593464385,0],[43.6480105072367,34.6589464896333,0]]]}",FAT36-FTK0025,
"{""type"":""Polygon"",""coordinates"":[[[43.6492427660429,34.6578355360954,0],[43.6492927497104,34.6578580049265,0],[43.6483798521177,34.6591365936162,0],[43.6486607243172,34.6592811601894,0],[43.6496456119537,34.6578755438537,0],[43.6493022232493,34.6577234882641,0],[43.6492427660429,34.6578355360954,0]]]}",FAT35-FTK0025,
"{""type"":""Polygon"",""coordinates"":[[[43.6487009990933,34.6592941884861,0],[43.6490621064947,34.6594752729149,0],[43.6491673034801,34.6592978975085,0],[43.6499488168628,34.6581629041259,0],[43.6498474813534,34.6581180507036,0],[43.6499353890999,34.658010549908,0],[43.6496906313828,34.6578971739828,0],[43.6487009990933,34.6592941884861,0]]]}",FAT34-FTK0025,
"{""type"":""Polygon"",""coordinates"":[[[43.6490621064947,34.6594752729149,0],[43.6493451589954,34.659616134062,0],[43.6503388581057,34.658195871386,0],[43.6499353890999,34.658010549908,0],[43.6498474813534,34.6581180507036,0],[43.6499488168628,34.6581629041259,0],[43.6491673034801,34.6592978975085,0],[43.6490621064947,34.6594752729149,0]]]}",FAT33-FTK0025,
"{""type"":""Polygon"",""coordinates"":[[[43.6505474146556,34.6579226100026,0],[43.6507530584385,34.6576352760421,0],[43.6504963098614,34.6574994138155,0],[43.650165180672,34.6573419967311,0],[43.6500646880138,34.6572916184805,0],[43.6497135192564,34.6571084201937,0],[43.6494340601964,34.6569626315381,0],[43.6490305245761,34.6575535717839,0],[43.649211781183,34.6576376748495,0],[43.6493945756105,34.6573724060743,0],[43.6505474146556,34.6579226100026,0]]]}",FAT32-FTK0025,
"{""type"":""Polygon"",""coordinates"":[[[43.649211781183,34.6576376748495,0],[43.6503648498862,34.6581726987278,0],[43.6503963368,34.6581864937025,0],[43.6503195986156,34.6582922184375,0],[43.6502523296412,34.6583903604568,0],[43.6505971279201,34.6586059311607,0],[43.650667853224,34.6584952056419,0],[43.650731525626,34.6583955219451,0],[43.6508454972332,34.6582170912471,0],[43.6510216074415,34.6579413781273,0],[43.6507060218835,34.6577663882312,0],[43.6505859730637,34.6579243105929,0],[43.6505474146556,34.6579226100026,0],[43.6493945756105,34.6573724060743,0],[43.6492640532723,34.6575613947786,0],[43.649211781183,34.6576376748495,0]]]}",FAT31-FTK0025,
"{""type"":""Polygon"",""coordinates"":[[[43.6502523296412,34.6583903604568,0],[43.6493863831403,34.6596265925777,0],[43.6493265475723,34.6597097881666,0],[43.6490984749345,34.6600142190765,0],[43.648669548564,34.6605867491554,0],[43.6491383316739,34.6608044300028,0],[43.6495447275522,34.6602309933855,0],[43.649743266952,34.659942711542,0],[43.6505971279201,34.6586059311607,0],[43.6502523296412,34.6583903604568,0]]]}",FAT30-FTK0025,
"{""type"":""Polygon"",""coordinates"":[[[43.6508284672881,34.6578342833173,0],[43.6510216074415,34.6579413781273,0],[43.6508454972332,34.6582170912471,0],[43.6502245184093,34.6591884948556,0],[43.6505057736112,34.6593448846793,0],[43.6510842961699,34.6585567265851,0],[43.6511635636653,34.6584398996243,0],[43.6511937287097,34.6583946625828,0],[43.651279696975,34.6582657401807,0],[43.6513788245611,34.6581225303264,0],[43.6514719569885,34.6579950690524,0],[43.6507915597884,34.6576504235196,0],[43.6507060218835,34.6577663882312,0],[43.6508284672881,34.6578342833173,0]]]}",FAT29-FTK0025,
"{""type"":""Polygon"",""coordinates"":[[[43.6502245184093,34.6591884948556,0],[43.649743266952,34.659942711542,0],[43.6495447275522,34.6602309933855,0],[43.6491383316739,34.6608044300028,0],[43.6493588143094,34.6609099370562,0],[43.6497327186614,34.6603930538874,0],[43.6498778242021,34.6601982427549,0],[43.6505057736112,34.6593448846793,0],[43.6502245184093,34.6591884948556,0]]]}",FAT28-FTK0025,
"{""type"":""Polygon"",""coordinates"":[[[43.6745529854051,34.64166780203,0],[43.6746557676919,34.6414649785664,0],[43.6747790140598,34.641240553252,0],[43.6745711340179,34.6411257254429,0],[43.6745999814057,34.6410973849848,0],[43.6756093247094,34.6396711505835,0],[43.6750786870882,34.6393890115686,0],[43.6737210117605,34.6413103341636,0],[43.6745529854051,34.64166780203,0]]]}",FAT3-FTK0010,
"{""type"":""Polygon"",""coordinates"":[[[43.6502887624955,34.6605794944655,0],[43.650426623512,34.6603536905849,0],[43.6511091491044,34.6593483804839,0],[43.6509536144835,34.6592654569098,0],[43.6507281052563,34.6591557984491,0],[43.6498511952953,34.6603473249611,0],[43.6502887624955,34.6605794944655,0]]]}",FAT27-FTK0025,
"{""type"":""Polygon"",""coordinates"":[[[43.6507281052563,34.6591557984491,0],[43.6509536144835,34.6592654569098,0],[43.6511091491044,34.6593483804839,0],[43.6510588435746,34.6594240288986,0],[43.6514165655668,34.6596292546851,0],[43.651844208807,34.6590018863807,0],[43.6511038193768,34.6586452861328,0],[43.6507281052563,34.6591557984491,0]]]}",FAT26-FTK0025,
"{""type"":""Polygon"",""coordinates"":[[[43.6510588435746,34.6594240288986,0],[43.650426623512,34.6603536905849,0],[43.6502887624955,34.6605794944655,0],[43.650634703842,34.660762405938,0],[43.6510172384265,34.6602112410077,0],[43.6514165655668,34.6596292546851,0],[43.6510588435746,34.6594240288986,0]]]}",FAT25-FTK0025,
"{""type"":""Polygon"",""coordinates"":[[[43.6528059901839,34.6594231774734,0],[43.6542879706679,34.6601513036353,0],[43.6544423026594,34.6599517895738,0],[43.6541303278182,34.6597713544894,0],[43.653235655033,34.659311616549,0],[43.6531500421512,34.6592675129433,0],[43.6530423723749,34.6592177019422,0],[43.6529528884759,34.6591662349397,0],[43.6528743902388,34.659312794488,0],[43.6528059901839,34.6594231774734,0]]]}",FAT24-FTK0025,
"{""type"":""Polygon"",""coordinates"":[[[43.6528059901839,34.6594231774734,0],[43.6528743902388,34.659312794488,0],[43.6529528884759,34.6591662349397,0],[43.652791843529,34.6590805326297,0],[43.6515461523923,34.6584434367462,0],[43.6515087599684,34.6585012357281,0],[43.65127044827,34.6583989770546,0],[43.6511281390813,34.6586095437385,0],[43.6528059901839,34.6594231774734,0]]]}",FAT23-FTK0025,
"{""type"":""Polygon"",""coordinates"":[[[43.65127044827,34.6583989770546,0],[43.6515087599684,34.6585012357281,0],[43.6515461523923,34.6584434367462,0],[43.652791843529,34.6590805326297,0],[43.6528566266772,34.6589372738368,0],[43.6529710189463,34.6587441614626,0],[43.6515293290838,34.6580189740921,0],[43.65127044827,34.6583989770546,0]]]}",FAT22-FTK0025,
"{""type"":""Polygon"",""coordinates"":[[[43.652791843529,34.6590805326297,0],[43.6528574609315,34.6591172137324,0],[43.6530423723749,34.6592177019422,0],[43.6531500421512,34.6592675129433,0],[43.653235655033,34.659311616549,0],[43.6541303278182,34.6597713544894,0],[43.6544423026594,34.6599517895738,0],[43.6547004904577,34.6596320115693,0],[43.6544568151148,34.6595123711054,0],[43.6543347953806,34.6594492825484,0],[43.654093804214,34.6593246815149,0],[43.6529710189463,34.6587441614626,0],[43.6528566266772,34.6589372738368,0],[43.652791843529,34.6590805326297,0]]]}",FAT21-FTK0025,
"{""type"":""Polygon"",""coordinates"":[[[43.6524906761686,34.659541439203,0],[43.6526399078644,34.6596258041436,0],[43.6526042590184,34.6596851573761,0],[43.6525968063134,34.6596975656917,0],[43.6537735754672,34.6603078345451,0],[43.6536242247957,34.6605616827426,0],[43.6539007090243,34.6606867765251,0],[43.6542688466361,34.6601704276671,0],[43.6526098368793,34.6593672183324,0],[43.6524906761686,34.659541439203,0]]]}",FAT20-FTK0025,
"{""type"":""Polygon"",""coordinates"":[[[43.6536242247957,34.6605616827426,0],[43.6536702665528,34.6604795955517,0],[43.6537735754672,34.6603078345451,0],[43.6525968063134,34.6596975656917,0],[43.6526042590184,34.6596851573761,0],[43.6526399078644,34.6596258041436,0],[43.6524906761686,34.659541439203,0],[43.6524526442464,34.6595971938032,0],[43.6523589882981,34.6597342140336,0],[43.6523119285671,34.6597966819752,0],[43.6522245826604,34.6599133374006,0],[43.6536242247957,34.6605616827426,0]]]}",FAT19-FTK0025,
"{""type"":""Polygon"",""coordinates"":[[[43.6533958078199,34.6609071244347,0],[43.6535953005979,34.6605911938087,0],[43.6522057246701,34.6599377882,0],[43.6520235787254,34.660201351015,0],[43.6533958078199,34.6609071244347,0]]]}",FAT18-FTK0025,
"{""type"":""Polygon"",""coordinates"":[[[43.6518400946002,34.6604668501597,0],[43.6523366276053,34.6607036887432,0],[43.6534244060969,34.6612330409613,0],[43.6535344648951,34.6611194655076,0],[43.6536503858813,34.6610377530518,0],[43.6537380221981,34.6609527854307,0],[43.6538058929737,34.6608569452876,0],[43.6538729389724,34.6607309179668,0],[43.6538309571101,34.6607020040809,0],[43.6535953005979,34.6605911938087,0],[43.6533958078199,34.6609071244347,0],[43.6520235787254,34.660201351015,0],[43.6518400946002,34.6604668501597,0]]]}",FAT17-FTK0025,
"{""type"":""Polygon"",""coordinates"":[[[43.6515027411245,34.6602970788565,0],[43.6518114085526,34.6604525071359,0],[43.6522165420484,34.6598694977499,0],[43.6525715888157,34.6593576563166,0],[43.6518838450425,34.6590202087914,0],[43.6516832855047,34.6593179431422,0],[43.6520196431928,34.6595051359822,0],[43.6515027411245,34.6602970788565,0]]]}",FAT16-FTK0025,
"{""type"":""Polygon"",""coordinates"":[[[43.6516832855047,34.6593179431422,0],[43.6511372864324,34.6601130555718,0],[43.651118791242,34.6601470101275,0],[43.6509267052595,34.6604167938108,0],[43.6521004593445,34.6610291670352,0],[43.6522844215618,34.6607157703668,0],[43.651487610752,34.6603263220297,0],[43.6515027411245,34.6602970788565,0],[43.6517463929197,34.6599237567978,0],[43.6517432970587,34.6599211054859,0],[43.6520196431928,34.6595051359822,0],[43.6516832855047,34.6593179431422,0]]]}",FAT15-FTK0025,
"{""type"":""Polygon"",""coordinates"":[[[43.6521004593445,34.6610291670352,0],[43.6528385317453,34.6614137802971,0],[43.6526076543513,34.6617649932162,0],[43.6529600042024,34.6619469963288,0],[43.6534002385957,34.6612661304151,0],[43.6522844215618,34.6607157703668,0],[43.6521004593445,34.6610291670352,0]]]}",FAT14-FTK0025,
"{""type"":""Polygon"",""coordinates"":[[[43.6526076543513,34.6617649932162,0],[43.6528385317453,34.6614137802971,0],[43.6509267052595,34.6604167938108,0],[43.6506646265701,34.6607848818576,0],[43.6515985128524,34.6612559572389,0],[43.6526076543513,34.6617649932162,0]]]}",FAT13-FTK0025,
